tweet_time,burst_id,burst_start,cluster,lag_days,duration_sec,burst_max
2021-06-09 08:00:02-04:00,2021-06-09_2021-06-09 08:00:00-04:00,2021-06-09 08:00:00-04:00,2.0,2.3148148148148147e-05,105.0,307.62
2021-06-09 10:00:01-04:00,2021-06-09_2021-06-09 09:31:22-04:00,2021-06-09 09:31:22-04:00,3.0,0.019895833333333335,0.0,303.0
2021-06-09 11:00:02-04:00,2021-06-09_2021-06-09 10:26:11-04:00,2021-06-09 10:26:11-04:00,1.0,0.023506944444444445,228.0,306.5
2021-06-09 12:00:01-04:00,2021-06-09_2021-06-09 10:26:11-04:00,2021-06-09 10:26:11-04:00,1.0,0.06516203703703703,228.0,306.5
2021-06-09 13:00:02-04:00,2021-06-09_2021-06-09 10:26:11-04:00,2021-06-09 10:26:11-04:00,1.0,0.10684027777777778,228.0,306.5
2021-06-09 14:00:00-04:00,2021-06-09_2021-06-09 10:26:11-04:00,2021-06-09 10:26:11-04:00,1.0,0.1484837962962963,228.0,306.5
2021-06-09 14:30:00-04:00,2021-06-09_2021-06-09 10:26:11-04:00,2021-06-09 10:26:11-04:00,1.0,0.16931712962962964,228.0,306.5
2021-06-09 15:00:00-04:00,2021-06-09_2021-06-09 10:26:11-04:00,2021-06-09 10:26:11-04:00,1.0,0.19015046296296295,228.0,306.5
2021-06-09 15:30:00-04:00,2021-06-09_2021-06-09 10:26:11-04:00,2021-06-09 10:26:11-04:00,1.0,0.2109837962962963,228.0,306.5
2021-06-09 18:00:00-04:00,2021-06-09_2021-06-09 10:26:11-04:00,2021-06-09 10:26:11-04:00,1.0,0.31515046296296295,228.0,306.5
2021-06-09 19:00:02-04:00,2021-06-09_2021-06-09 10:26:11-04:00,2021-06-09 10:26:11-04:00,1.0,0.35684027777777777,228.0,306.5
2021-06-09 20:00:00-04:00,2021-06-09_2021-06-09 10:26:11-04:00,2021-06-09 10:26:11-04:00,1.0,0.3984837962962963,228.0,306.5
2021-06-10 09:15:10-04:00,2021-06-10_2021-06-10 08:49:09-04:00,2021-06-10 08:49:09-04:00,4.0,0.01806712962962963,2575.0,288.88
