burst_id,burst_start,lag_days,trade_count,unique_strikes,unique_expirations,call_count,put_count,total_size,total_notional,call_notional,put_notional,avg_price,avg_strike,call_itm_notional,call_atm_notional,call_otm_notional,put_itm_notional,put_atm_notional,put_otm_notional,cluster,close,return_20d,return_60d,return_120d,return_250d
2022-03-30_2022-03-30 09:30:59-04:00,2022-03-30 09:30:59-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 09:30:59-04:00,2022-03-30 09:30:59-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 09:30:59-04:00,2022-03-30 09:30:59-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 09:30:59-04:00,2022-03-30 09:30:59-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 09:30:59-04:00,2022-03-30 09:30:59-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 09:33:29-04:00,2022-03-30 09:33:29-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 09:33:29-04:00,2022-03-30 09:33:29-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 09:33:29-04:00,2022-03-30 09:33:29-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 09:33:29-04:00,2022-03-30 09:33:29-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 09:33:29-04:00,2022-03-30 09:33:29-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:23-04:00,2022-03-30 10:16:23-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:23-04:00,2022-03-30 10:16:23-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:23-04:00,2022-03-30 10:16:23-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:23-04:00,2022-03-30 10:16:23-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:23-04:00,2022-03-30 10:16:23-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:25-04:00,2022-03-30 10:16:25-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,0.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:25-04:00,2022-03-30 10:16:25-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,0.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:25-04:00,2022-03-30 10:16:25-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,0.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:25-04:00,2022-03-30 10:16:25-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,0.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:25-04:00,2022-03-30 10:16:25-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,0.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:30-04:00,2022-03-30 10:16:30-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:30-04:00,2022-03-30 10:16:30-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:30-04:00,2022-03-30 10:16:30-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:30-04:00,2022-03-30 10:16:30-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:30-04:00,2022-03-30 10:16:30-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:32-04:00,2022-03-30 10:16:32-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,1.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:32-04:00,2022-03-30 10:16:32-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,1.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:32-04:00,2022-03-30 10:16:32-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,1.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:32-04:00,2022-03-30 10:16:32-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,1.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:16:32-04:00,2022-03-30 10:16:32-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,1.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:18:57-04:00,2022-03-30 10:18:57-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:18:57-04:00,2022-03-30 10:18:57-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:18:57-04:00,2022-03-30 10:18:57-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:18:57-04:00,2022-03-30 10:18:57-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:18:57-04:00,2022-03-30 10:18:57-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:00-04:00,2022-03-30 10:19:00-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:00-04:00,2022-03-30 10:19:00-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:00-04:00,2022-03-30 10:19:00-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:00-04:00,2022-03-30 10:19:00-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:00-04:00,2022-03-30 10:19:00-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:30-04:00,2022-03-30 10:19:30-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:30-04:00,2022-03-30 10:19:30-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:30-04:00,2022-03-30 10:19:30-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:30-04:00,2022-03-30 10:19:30-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:30-04:00,2022-03-30 10:19:30-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:34-04:00,2022-03-30 10:19:34-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:34-04:00,2022-03-30 10:19:34-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:34-04:00,2022-03-30 10:19:34-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:34-04:00,2022-03-30 10:19:34-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:34-04:00,2022-03-30 10:19:34-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,3.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:36-04:00,2022-03-30 10:19:36-04:00,1,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,30384.9,14874.54,3101252.5100000002,808975.72,666.8,1839.3899999999999,4.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:36-04:00,2022-03-30 10:19:36-04:00,2,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4089.82,480.01,2790708.23,743807.23,558.51,980.85,4.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:36-04:00,2022-03-30 10:19:36-04:00,5,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3361.3299999999995,328.55,1711794.56,350283.61,25.189999999999994,1271.1200000000001,4.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:36-04:00,2022-03-30 10:19:36-04:00,6,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,213.7,99.0,799902.74,318491.79000000004,36.43,249.77999999999997,4.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-30_2022-03-30 10:19:36-04:00,2022-03-30 10:19:36-04:00,7,145219,175,12,113703,31516,428417,3070132.46,2434265.55,635866.91,7.783946384426281,179.2090979830463,22495.79,5022.33,2406747.4299999997,632734.24,1613.89,1518.78,4.0,40.975,-23.12385600976205,-20.835875533862115,-34.47223917022575,-45.33251982916413
2022-03-31_2022-03-31 09:31:56-04:00,2022-03-31 09:31:56-04:00,1,68647,191,12,48632,20015,195875,1435945.6700000002,1069737.63,366208.04,8.508234154442292,216.04406601890832,3141.0,0.0,1066596.63,364443.26,0.0,1764.7800000000002,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:31:56-04:00,2022-03-31 09:31:56-04:00,2,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,45792.51000000001,0.0,3100719.44,808933.75,0.0,2548.16,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:31:56-04:00,2022-03-31 09:31:56-04:00,3,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4569.83,0.0,2790708.23,743725.4400000001,0.0,1621.15,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:31:56-04:00,2022-03-31 09:31:56-04:00,6,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3806.6200000000003,0.0,1711677.8199999998,350185.94000000006,0.0,1393.98,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:31:56-04:00,2022-03-31 09:31:56-04:00,7,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,312.7,0.0,799902.74,318457.75,0.0,320.25,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:31:59-04:00,2022-03-31 09:31:59-04:00,1,68647,191,12,48632,20015,195875,1435945.6700000002,1069737.63,366208.04,8.508234154442292,216.04406601890832,3141.0,0.0,1066596.63,364443.26,0.0,1764.7800000000002,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:31:59-04:00,2022-03-31 09:31:59-04:00,2,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,45792.51000000001,0.0,3100719.44,808933.75,0.0,2548.16,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:31:59-04:00,2022-03-31 09:31:59-04:00,3,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4569.83,0.0,2790708.23,743725.4400000001,0.0,1621.15,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:31:59-04:00,2022-03-31 09:31:59-04:00,6,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3806.6200000000003,0.0,1711677.8199999998,350185.94000000006,0.0,1393.98,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:31:59-04:00,2022-03-31 09:31:59-04:00,7,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,312.7,0.0,799902.74,318457.75,0.0,320.25,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:01-04:00,2022-03-31 09:32:01-04:00,1,68647,191,12,48632,20015,195875,1435945.6700000002,1069737.63,366208.04,8.508234154442292,216.04406601890832,3141.0,0.0,1066596.63,364443.26,0.0,1764.7800000000002,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:01-04:00,2022-03-31 09:32:01-04:00,2,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,45792.51000000001,0.0,3100719.44,808933.75,0.0,2548.16,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:01-04:00,2022-03-31 09:32:01-04:00,3,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4569.83,0.0,2790708.23,743725.4400000001,0.0,1621.15,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:01-04:00,2022-03-31 09:32:01-04:00,6,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3806.6200000000003,0.0,1711677.8199999998,350185.94000000006,0.0,1393.98,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:01-04:00,2022-03-31 09:32:01-04:00,7,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,312.7,0.0,799902.74,318457.75,0.0,320.25,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:25-04:00,2022-03-31 09:32:25-04:00,1,68647,191,12,48632,20015,195875,1435945.6700000002,1069737.63,366208.04,8.508234154442292,216.04406601890832,3141.0,0.0,1066596.63,364443.26,0.0,1764.7800000000002,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:25-04:00,2022-03-31 09:32:25-04:00,2,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,45792.51000000001,0.0,3100719.44,808933.75,0.0,2548.16,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:25-04:00,2022-03-31 09:32:25-04:00,3,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4569.83,0.0,2790708.23,743725.4400000001,0.0,1621.15,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:25-04:00,2022-03-31 09:32:25-04:00,6,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3806.6200000000003,0.0,1711677.8199999998,350185.94000000006,0.0,1393.98,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:25-04:00,2022-03-31 09:32:25-04:00,7,75442,180,13,53398,22044,239277,1118993.44,800215.44,318778.0,5.56432743034384,167.74864134036744,312.7,0.0,799902.74,318457.75,0.0,320.25,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:39-04:00,2022-03-31 09:32:39-04:00,1,68647,191,12,48632,20015,195875,1435945.6700000002,1069737.63,366208.04,8.508234154442292,216.04406601890832,3141.0,0.0,1066596.63,364443.26,0.0,1764.7800000000002,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:39-04:00,2022-03-31 09:32:39-04:00,2,126295,200,12,94947,31348,347440,3957993.8600000003,3146511.95,811481.91,11.842949206223524,232.83776079813137,45792.51000000001,0.0,3100719.44,808933.75,0.0,2548.16,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:39-04:00,2022-03-31 09:32:39-04:00,3,119493,192,12,88883,30610,339904,3540624.6500000004,2795278.0600000005,745346.5900000001,11.652526256768182,210.51283757207534,4569.83,0.0,2790708.23,743725.4400000001,0.0,1621.15,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
2022-03-31_2022-03-31 09:32:39-04:00,2022-03-31 09:32:39-04:00,6,129601,191,13,100083,29518,429513,2067064.3599999999,1715484.44,351579.92000000004,6.046840070678468,179.04485304897338,3806.6200000000003,0.0,1711677.8199999998,350185.94000000006,0.0,1393.98,3.0,48.65,-36.27954779033915,-36.27954779033915,-48.81808838643372,-53.91572456320657
