detection_time,symbol,detection_mode,spectral_power,roc_value,volatility,volume_spike,price_range,venues,hybrid_primary_venue,hybrid_primary_samples,hybrid_primary_band_ratio,hybrid_primary_band_power,hybrid_primary_total_power,hybrid_confirm_venue,hybrid_confirm_samples,hybrid_confirm_band_ratio,hybrid_confirm_band_power,hybrid_confirm_total_power,hybrid_confirm_sample_ratio,hybrid_eligible
2024-05-13T14:18:57.543Z,GME,hybrid,0.0036197891084740414,0.010624597553123047,0.001462588239417434,1,1.4899999999999984,EDGX|CBOE|OTC,OTC,402,0.6879996908835414,0.0036197891084740414,0.0052613237424939015,EDGX,3636,0.29604855091681836,0.001488210144290865,0.00502691244284797,9.044776119402986,1
2024-05-13T14:19:07.548Z,GME,hybrid,0.006304376183630098,0.00703774792066535,0.0016802760073307845,1,1.4393999999999991,EDGX|CBOE|OTC,OTC,459,0.5207021646594145,0.006304376183630098,0.012107451459806623,EDGX,4067,0.3159546265311796,0.0017602773495855463,0.005571297907270351,8.860566448801743,1
2024-05-13T14:19:12.553Z,GME,hybrid,0.006990502202072333,0.00733652312599671,0.0017252518095194496,1,1.6194000000000024,EDGX|CBOE|OTC,OTC,539,0.6414002430844874,0.006990502202072333,0.010898814394667325,EDGX,4351,0.3101175970103267,0.0016978396485862405,0.005474825243566245,8.072356215213357,1
2024-05-13T14:19:22.563Z,GME,hybrid,0.0064954918241465764,0.00949367088607586,0.0018692016062365358,1,1.8171999999999997,EDGX|CBOE|OTC,OTC,454,0.5923558202547667,0.0064954918241465764,0.010965523764673952,EDGX,4327,0.2945567666668271,0.0011912829969998367,0.004044323987122305,9.530837004405287,1
2024-05-13T14:19:27.565Z,GME,hybrid,0.009456982286783443,0.008766437069505358,0.0017826211061172134,1,1.810699999999997,EDGX|CBOE|OTC,OTC,415,0.6155648412491525,0.009456982286783443,0.015363096871472701,EDGX,4316,0.2794315589346623,0.0009060203896404655,0.00324236959166203,10.4,1
2024-05-13T14:19:32.569Z,GME,hybrid,0.011969460583773904,0.008528111181301314,0.0015081044772808758,1,1.4899999999999984,EDGX|CBOE|OTC,OTC,354,0.5751408922375293,0.011969460583773904,0.020811353783605768,EDGX,4161,0.29957435219910516,0.0007913248978181874,0.002641497484712081,11.754237288135593,1
2024-05-13T14:25:27.470Z,GME,hybrid,0.0006541483591863712,0.014652014652014558,0.0023945044710717983,1,0.8099999999999987,EDGX|CBOE|OTC,OTC,525,0.6138327180319529,0.0006541483591863712,0.001065678547216702,EDGX,4939,0.38411135784868894,0.0032530589457616735,0.008469051693709964,9.407619047619047,1
2024-05-13T14:25:32.479Z,GME,hybrid,0.003949122268196921,0.01363073110284999,0.0023224930290550207,1,0.8099999999999987,EDGX|CBOE|OTC,OTC,583,0.3988594451688679,0.003949122268196921,0.009901037360479086,EDGX,5564,0.39377574929468295,0.0032404974862275514,0.008229296730516835,9.543739279588337,1
2024-05-13T14:25:37.479Z,GME,hybrid,0.004545719015519719,0.008251833740831391,0.0021192901707060086,1,1,EDGX|CBOE|OTC,OTC,449,0.4272850916487535,0.004545719015519719,0.010638608985816181,EDGX,5094,0.384642982176044,0.002015116985990186,0.00523892825130995,11.345211581291759,1
2024-05-13T14:25:47.494Z,GME,hybrid,0.005907395880060717,0.009720534629404625,0.0016206244774734262,1,1.1899999999999977,EDGX|CBOE|OTC,OTC,628,0.47356475654960556,0.005907395880060717,0.012474314860552596,EDGX,4285,0.3490256794385959,0.0018852078188036768,0.005401344169964839,6.823248407643312,1
